2.060: [Full GC 2.060: [Tenured: 140K->116K(1408K), 0.0045179 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045925 secs]
2.065: [Full GC 2.065: [Tenured: 116K->128K(1408K), 0.0046363 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047014 secs]
2.072: [Full GC 2.072: [Tenured: 128K->128K(1408K), 0.0049403 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050174 secs]
2.077: [Full GC 2.077: [Tenured: 128K->140K(1408K), 0.0044151 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044793 secs]
2.085: [Full GC 2.085: [Tenured: 140K->116K(1408K), 0.0049604 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050353 secs]
2.090: [Full GC 2.090: [Tenured: 116K->128K(1408K), 0.0044059 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044707 secs]
2.097: [Full GC 2.097: [Tenured: 128K->128K(1408K), 0.0052931 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053711 secs]
2.102: [Full GC 2.102: [Tenured: 128K->140K(1408K), 0.0043313 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043953 secs]
2.109: [Full GC 2.109: [Tenured: 140K->116K(1408K), 0.0050735 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051501 secs]
2.114: [Full GC 2.114: [Tenured: 116K->128K(1408K), 0.0045894 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046623 secs]
2.122: [Full GC 2.122: [Tenured: 128K->128K(1408K), 0.0050174 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050951 secs]
2.128: [Full GC 2.128: [Tenured: 128K->140K(1408K), 0.0052688 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053465 secs]
2.136: [Full GC 2.136: [Tenured: 140K->116K(1408K), 0.0049498 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050266 secs]
2.141: [Full GC 2.141: [Tenured: 116K->128K(1408K), 0.0044469 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045115 secs]
2.148: [Full GC 2.148: [Tenured: 128K->128K(1408K), 0.0049397 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050157 secs]
2.154: [Full GC 2.154: [Tenured: 128K->140K(1408K), 0.0044101 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044749 secs]
2.160: [Full GC 2.160: [Tenured: 140K->116K(1408K), 0.0053158 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053934 secs]
2.166: [Full GC 2.166: [Tenured: 116K->128K(1408K), 0.0044550 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045207 secs]
2.173: [Full GC 2.173: [Tenured: 128K->128K(1408K), 0.0049403 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050171 secs]
2.178: [Full GC 2.178: [Tenured: 128K->140K(1408K), 0.0046598 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047243 secs]
2.185: [Full GC 2.185: [Tenured: 140K->116K(1408K), 0.0050627 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051398 secs]
2.190: [Full GC 2.190: [Tenured: 116K->128K(1408K), 0.0046291 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046936 secs]
2.197: [Full GC 2.197: [Tenured: 128K->128K(1408K), 0.0050571 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051342 secs]
2.204: [Full GC 2.204: [Tenured: 128K->140K(1408K), 0.0048702 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049464 secs]
2.210: [Full GC 2.210: [Tenured: 140K->116K(1408K), 0.0047056 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047746 secs]
2.215: [Full GC 2.215: [Tenured: 116K->128K(1408K), 0.0042505 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043126 secs]
2.222: [Full GC 2.222: [Tenured: 128K->128K(1408K), 0.0051029 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051766 secs]
2.227: [Full GC 2.227: [Tenured: 128K->140K(1408K), 0.0042170 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042790 secs]
2.232: [Full GC 2.232: [Tenured: 140K->116K(1408K), 0.0044573 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045226 secs]
2.237: [Full GC 2.237: [Tenured: 116K->128K(1408K), 0.0044735 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045358 secs]
2.242: [Full GC 2.242: [Tenured: 128K->128K(1408K), 0.0044251 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044916 secs]
2.247: [Full GC 2.247: [Tenured: 128K->140K(1408K), 0.0041961 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042564 secs]
2.254: [Full GC 2.254: [Tenured: 140K->116K(1408K), 0.0051579 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052331 secs]
2.259: [Full GC 2.259: [Tenured: 116K->128K(1408K), 0.0042377 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043000 secs]
2.264: [Full GC 2.264: [Tenured: 128K->128K(1408K), 0.0044606 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045274 secs]
2.269: [Full GC 2.269: [Tenured: 128K->140K(1408K), 0.0046039 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046665 secs]
2.274: [Full GC 2.274: [Tenured: 140K->116K(1408K), 0.0045279 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045958 secs]
2.279: [Full GC 2.279: [Tenured: 116K->128K(1408K), 0.0042148 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042760 secs]
2.284: [Full GC 2.284: [Tenured: 128K->128K(1408K), 0.0047067 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047727 secs]
2.289: [Full GC 2.289: [Tenured: 128K->140K(1408K), 0.0042145 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042762 secs]
2.294: [Full GC 2.294: [Tenured: 140K->116K(1408K), 0.0044193 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044846 secs]
2.298: [Full GC 2.298: [Tenured: 116K->128K(1408K), 0.0042061 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042667 secs]
2.303: [Full GC 2.303: [Tenured: 128K->128K(1408K), 0.0044034 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044690 secs]
2.308: [Full GC 2.308: [Tenured: 128K->140K(1408K), 0.0041849 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042450 secs]
2.313: [Full GC 2.313: [Tenured: 140K->116K(1408K), 0.0045212 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045880 secs]
2.318: [Full GC 2.318: [Tenured: 116K->128K(1408K), 0.0045168 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045802 secs]
2.323: [Full GC 2.323: [Tenured: 128K->128K(1408K), 0.0044366 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045036 secs]
2.327: [Full GC 2.327: [Tenured: 128K->140K(1408K), 0.0041938 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042536 secs]
2.332: [Full GC 2.332: [Tenured: 140K->116K(1408K), 0.0047031 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047682 secs]
2.337: [Full GC 2.337: [Tenured: 116K->128K(1408K), 0.0042092 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042701 secs]
2.342: [Full GC 2.342: [Tenured: 128K->128K(1408K), 0.0044042 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044690 secs]
2.347: [Full GC 2.347: [Tenured: 128K->140K(1408K), 0.0044640 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045263 secs]
2.352: [Full GC 2.352: [Tenured: 140K->116K(1408K), 0.0044218 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044880 secs]
2.356: [Full GC 2.356: [Tenured: 116K->128K(1408K), 0.0042003 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042623 secs]
2.361: [Full GC 2.361: [Tenured: 128K->128K(1408K), 0.0046813 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047473 secs]
2.366: [Full GC 2.366: [Tenured: 128K->140K(1408K), 0.0042522 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043140 secs]
2.371: [Full GC 2.371: [Tenured: 140K->116K(1408K), 0.0044908 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045587 secs]
2.376: [Full GC 2.376: [Tenured: 116K->128K(1408K), 0.0042123 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042734 secs]
2.381: [Full GC 2.381: [Tenured: 128K->128K(1408K), 0.0049660 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050350 secs]
2.386: [Full GC 2.386: [Tenured: 128K->140K(1408K), 0.0042081 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0042690 secs]
2.391: [Full GC 2.391: [Tenured: 140K->116K(1408K), 0.0046425 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047104 secs]
2.396: [Full GC 2.396: [Tenured: 116K->128K(1408K), 0.0046724 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047369 secs]
2.403: [Full GC 2.403: [Tenured: 128K->128K(1408K), 0.0048210 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048936 secs]
2.408: [Full GC 2.408: [Tenured: 128K->140K(1408K), 0.0047090 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047735 secs]
2.415: [Full GC 2.415: [Tenured: 140K->116K(1408K), 0.0050621 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051386 secs]
2.421: [Full GC 2.421: [Tenured: 116K->128K(1408K), 0.0042910 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043533 secs]
2.427: [Full GC 2.427: [Tenured: 128K->128K(1408K), 0.0053543 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054339 secs]
2.434: [Full GC 2.434: [Tenured: 128K->140K(1408K), 0.0048920 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049685 secs]
2.440: [Full GC 2.440: [Tenured: 140K->116K(1408K), 0.0049970 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050671 secs]
2.445: [Full GC 2.445: [Tenured: 116K->128K(1408K), 0.0043003 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043617 secs]
2.452: [Full GC 2.452: [Tenured: 128K->128K(1408K), 0.0050099 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050867 secs]
2.457: [Full GC 2.457: [Tenured: 128K->140K(1408K), 0.0045545 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046182 secs]
2.465: [Full GC 2.465: [Tenured: 140K->116K(1408K), 0.0049425 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050182 secs]
2.470: [Full GC 2.470: [Tenured: 116K->128K(1408K), 0.0044148 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047799 secs]
2.477: [Full GC 2.478: [Tenured: 128K->128K(1408K), 0.0049587 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050370 secs]
2.483: [Full GC 2.483: [Tenured: 128K->140K(1408K), 0.0043899 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044553 secs]
2.489: [Full GC 2.489: [Tenured: 140K->116K(1408K), 0.0053579 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054345 secs]
2.495: [Full GC 2.495: [Tenured: 116K->128K(1408K), 0.0044299 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044958 secs]
2.502: [Full GC 2.502: [Tenured: 128K->128K(1408K), 0.0053677 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054459 secs]
2.507: [Full GC 2.507: [Tenured: 128K->140K(1408K), 0.0043019 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043651 secs]
2.513: [Full GC 2.514: [Tenured: 140K->116K(1408K), 0.0050501 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051269 secs]
2.519: [Full GC 2.519: [Tenured: 116K->128K(1408K), 0.0046123 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046769 secs]
2.526: [Full GC 2.526: [Tenured: 128K->128K(1408K), 0.0050328 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051110 secs]
2.531: [Full GC 2.531: [Tenured: 128K->140K(1408K), 0.0042642 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043279 secs]
2.540: [Full GC 2.540: [Tenured: 140K->116K(1408K), 0.0049811 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050596 secs]
2.546: [Full GC 2.546: [Tenured: 116K->128K(1408K), 0.0042905 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044595 secs]
2.552: [Full GC 2.552: [Tenured: 128K->128K(1408K), 0.0051163 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051878 secs]
2.558: [Full GC 2.558: [Tenured: 128K->140K(1408K), 0.0047783 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049316 secs]
2.571: [Full GC 2.571: [Tenured: 140K->116K(1408K), 0.0052289 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053077 secs]
2.576: [Full GC 2.576: [Tenured: 116K->128K(1408K), 0.0044349 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044972 secs]
2.582: [Full GC 2.582: [Tenured: 128K->128K(1408K), 0.0052604 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0053334 secs]
2.588: [Full GC 2.588: [Tenured: 128K->140K(1408K), 0.0045972 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046749 secs]
2.594: [Full GC 2.594: [Tenured: 140K->116K(1408K), 0.0047718 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048406 secs]
2.599: [Full GC 2.599: [Tenured: 116K->128K(1408K), 0.0048470 secs] 130K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049115 secs]
2.605: [Full GC 2.605: [Tenured: 128K->128K(1408K), 0.0047182 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047878 secs]
2.610: [Full GC 2.610: [Tenured: 128K->140K(1408K), 0.0043735 secs] 142K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044346 secs]
2.615: [Full GC 2.615: [Tenured: 140K->116K(1408K), 0.0050154 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050844 secs]
2.620: [Full GC 2.620: [Tenured: 116K->128K(1408K), 0.0043877 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044497 secs]
2.626: [Full GC 2.626: [Tenured: 128K->128K(1408K), 0.0048372 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049062 secs]
2.631: [Full GC 2.631: [Tenured: 128K->140K(1408K), 0.0046852 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047492 secs]
2.636: [Full GC 2.637: [Tenured: 140K->116K(1408K), 0.0048568 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049258 secs]
2.642: [Full GC 2.642: [Tenured: 116K->128K(1408K), 0.0044799 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045439 secs]
2.647: [Full GC 2.647: [Tenured: 128K->128K(1408K), 0.0046218 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046889 secs]
2.652: [Full GC 2.652: [Tenured: 128K->140K(1408K), 0.0043117 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043737 secs]
2.657: [Full GC 2.657: [Tenured: 140K->116K(1408K), 0.0045162 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045824 secs]
2.662: [Full GC 2.662: [Tenured: 116K->128K(1408K), 0.0046615 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047243 secs]
2.667: [Full GC 2.667: [Tenured: 128K->128K(1408K), 0.0045198 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045849 secs]
2.672: [Full GC 2.672: [Tenured: 128K->140K(1408K), 0.0043369 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043983 secs]
2.677: [Full GC 2.677: [Tenured: 140K->116K(1408K), 0.0049230 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049906 secs]
2.682: [Full GC 2.682: [Tenured: 116K->128K(1408K), 0.0043673 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044293 secs]
2.687: [Full GC 2.688: [Tenured: 128K->128K(1408K), 0.0049886 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050613 secs]
2.693: [Full GC 2.693: [Tenured: 128K->140K(1408K), 0.0048070 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048718 secs]
2.699: [Full GC 2.699: [Tenured: 140K->116K(1408K), 0.0047788 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048467 secs]
2.704: [Full GC 2.704: [Tenured: 116K->128K(1408K), 0.0044081 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044696 secs]
2.709: [Full GC 2.709: [Tenured: 128K->128K(1408K), 0.0051286 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051951 secs]
2.715: [Full GC 2.715: [Tenured: 128K->140K(1408K), 0.0047358 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048037 secs]
2.720: [Full GC 2.720: [Tenured: 140K->116K(1408K), 0.0050523 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0051208 secs]
2.726: [Full GC 2.726: [Tenured: 116K->128K(1408K), 0.0043832 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044453 secs]
2.731: [Full GC 2.731: [Tenured: 128K->128K(1408K), 0.0048238 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048925 secs]
2.736: [Full GC 2.736: [Tenured: 128K->140K(1408K), 0.0046484 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047112 secs]
2.742: [Full GC 2.742: [Tenured: 140K->116K(1408K), 0.0048495 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049182 secs]
2.747: [Full GC 2.747: [Tenured: 116K->128K(1408K), 0.0044411 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045145 secs]
2.754: [Full GC 2.754: [Tenured: 128K->128K(1408K), 0.0053409 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0054225 secs]
2.759: [Full GC 2.759: [Tenured: 128K->140K(1408K), 0.0044534 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045176 secs]
2.765: [Full GC 2.765: [Tenured: 140K->116K(1408K), 0.0048945 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049727 secs]
2.770: [Full GC 2.770: [Tenured: 116K->128K(1408K), 0.0046827 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047456 secs]
2.775: [Full GC 2.775: [Tenured: 128K->128K(1408K), 0.0045729 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046380 secs]
2.780: [Full GC 2.780: [Tenured: 128K->140K(1408K), 0.0043059 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043656 secs]
2.785: [Full GC 2.785: [Tenured: 140K->116K(1408K), 0.0048822 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049476 secs]
2.790: [Full GC 2.790: [Tenured: 116K->128K(1408K), 0.0044531 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045151 secs]
2.795: [Full GC 2.796: [Tenured: 128K->128K(1408K), 0.0046173 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046850 secs]
2.800: [Full GC 2.800: [Tenured: 128K->140K(1408K), 0.0047299 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047936 secs]
2.806: [Full GC 2.806: [Tenured: 140K->116K(1408K), 0.0046587 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047269 secs]
2.811: [Full GC 2.811: [Tenured: 116K->128K(1408K), 0.0043254 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043874 secs]
2.816: [Full GC 2.816: [Tenured: 128K->128K(1408K), 0.0049182 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049847 secs]
2.821: [Full GC 2.821: [Tenured: 128K->140K(1408K), 0.0044958 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045724 secs]
2.826: [Full GC 2.826: [Tenured: 140K->116K(1408K), 0.0046886 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047567 secs]
2.831: [Full GC 2.831: [Tenured: 116K->128K(1408K), 0.0047676 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048333 secs]
2.837: [Full GC 2.837: [Tenured: 128K->128K(1408K), 0.0046844 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047523 secs]
2.842: [Full GC 2.842: [Tenured: 128K->140K(1408K), 0.0044872 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045503 secs]
2.847: [Full GC 2.847: [Tenured: 140K->116K(1408K), 0.0049738 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0050423 secs]
2.852: [Full GC 2.852: [Tenured: 116K->128K(1408K), 0.0046886 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047548 secs]
2.858: [Full GC 2.858: [Tenured: 128K->128K(1408K), 0.0047196 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047889 secs]
2.863: [Full GC 2.863: [Tenured: 128K->140K(1408K), 0.0048621 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049286 secs]
2.868: [Full GC 2.868: [Tenured: 140K->116K(1408K), 0.0046629 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047297 secs]
2.873: [Full GC 2.873: [Tenured: 116K->128K(1408K), 0.0044782 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045425 secs]
2.878: [Full GC 2.879: [Tenured: 128K->128K(1408K), 0.0049224 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049897 secs]
2.884: [Full GC 2.884: [Tenured: 128K->140K(1408K), 0.0048889 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049707 secs]
2.890: [Full GC 2.890: [Tenured: 140K->116K(1408K), 0.0047048 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047735 secs]
2.895: [Full GC 2.895: [Tenured: 116K->128K(1408K), 0.0051937 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0052599 secs]
2.901: [Full GC 2.901: [Tenured: 128K->128K(1408K), 0.0048098 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048791 secs]
2.906: [Full GC 2.906: [Tenured: 128K->140K(1408K), 0.0044774 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045414 secs]
2.911: [Full GC 2.911: [Tenured: 140K->116K(1408K), 0.0048962 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049649 secs]
2.916: [Full GC 2.916: [Tenured: 116K->128K(1408K), 0.0043492 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0044101 secs]
2.921: [Full GC 2.921: [Tenured: 128K->128K(1408K), 0.0045514 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046168 secs]
2.926: [Full GC 2.926: [Tenured: 128K->140K(1408K), 0.0046894 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047514 secs]
2.932: [Full GC 2.932: [Tenured: 140K->116K(1408K), 0.0045503 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0046165 secs]
2.936: [Full GC 2.936: [Tenured: 116K->128K(1408K), 0.0043288 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043897 secs]
2.941: [Full GC 2.941: [Tenured: 128K->128K(1408K), 0.0048084 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048741 secs]
2.946: [Full GC 2.946: [Tenured: 128K->140K(1408K), 0.0044835 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045475 secs]
2.952: [Full GC 2.952: [Tenured: 140K->116K(1408K), 0.0046992 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047649 secs]
2.956: [Full GC 2.956: [Tenured: 116K->128K(1408K), 0.0047442 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0048079 secs]
2.962: [Full GC 2.962: [Tenured: 128K->128K(1408K), 0.0046917 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047601 secs]
2.967: [Full GC 2.967: [Tenured: 128K->140K(1408K), 0.0043330 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0043950 secs]
2.972: [Full GC 2.972: [Tenured: 140K->116K(1408K), 0.0048344 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0049020 secs]
2.977: [Full GC 2.977: [Tenured: 116K->128K(1408K), 0.0044366 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045014 secs]
2.983: [Full GC 2.983: [Tenured: 128K->128K(1408K), 0.0046735 secs] 139K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047414 secs]
2.987: [Full GC 2.987: [Tenured: 128K->140K(1408K), 0.0047081 secs] 143K->140K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047721 secs]
2.993: [Full GC 2.993: [Tenured: 140K->116K(1408K), 0.0047257 secs] 151K->116K(1984K), [Perm : 1336K->1336K(8192K)], 0.0047945 secs]
2.998: [Full GC 2.998: [Tenured: 116K->128K(1408K), 0.0044830 secs] 131K->128K(1984K), [Perm : 1336K->1336K(8192K)], 0.0045461 secs]
